,Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
28923,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-14,318491.0,910778.0,15467.0
28924,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-15,312272.0,915808.0,15585.0
28925,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-16,250660.0,920719.0,15653.0
28926,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-17,184281.0,925558.0,15707.0
28927,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-18,248709.0,930276.0,15836.0
28928,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-19,291805.0,935066.0,15951.0
28929,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-20,304832.0,939833.0,16058.0
28930,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-21,304832.0,944671.0,16148.0
28931,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-22,304832.0,949531.0,16268.0
28932,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-23,247846.0,954328.0,16341.0
28933,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-24,187814.0,959016.0,16406.0
28934,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-25,245441.0,963655.0,16524.0
28935,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-26,295122.0,968297.0,16638.0
28936,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-27,327964.0,972972.0,16758.0
28937,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-28,334435.0,977730.0,16866.0
28938,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-29,340668.0,982573.0,16977.0
28939,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-30,269532.0,987470.0,17045.0
28940,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-08-31,204833.0,992402.0,17128.0
28941,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-01,275612.0,997072.0,17250.0
28942,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-02,307319.0,1001965.0,17365.0
28943,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-03,334220.0,1006923.0,17479.0
28944,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-04,336190.0,1011987.0,17598.0
28945,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-05,333571.0,1017131.0,17707.0
28946,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-06,270057.0,1022228.0,17768.0
28947,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-07,202577.0,1027334.0,17818.0
28948,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-08,328415.0,1032354.0,17939.0
28949,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-09,286135.0,1037526.0,18080.0
28950,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-10,337215.0,1042836.0,18207.0
28951,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-11,356371.0,1048257.0,18309.0
28952,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-12,355178.0,1053663.0,18426.0
28953,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-13,279476.0,1059024.0,18517.0
28954,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-14,218756.0,1064438.0,18573.0
28955,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-15,301699.0,1069873.0,18723.0
28956,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-16,324922.0,1075485.0,18853.0
28957,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-17,346318.0,1081152.0,18996.0
28958,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-18,361923.0,1086955.0,19128.0
28959,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-19,364722.0,1092915.0,19270.0
28960,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-20,282021.0,1098958.0,19349.0
28961,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-21,237622.0,1105048.0,19420.0
28962,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-22,291007.0,1111157.0,19575.0
28963,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-23,357868.0,1117487.0,19720.0
28964,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-24,374157.0,1123976.0,19867.0
28965,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-25,390796.0,1131088.0,19973.0
28966,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-26,379073.0,1138509.0,20140.0
28967,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-27,308339.0,1146273.0,20239.0
28968,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-28,255899.0,1154299.0,20299.0
28969,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-29,338987.0,1162428.0,20456.0
28970,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-09-30,384174.0,1170799.0,20630.0
28971,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-01,402045.0,1179634.0,20796.0
28972,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-02,402045.0,1188928.0,20981.0
28973,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-03,402045.0,1198663.0,21153.0
28974,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-04,358511.0,1209039.0,21260.0
28975,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-05,295649.0,1219796.0,21375.0
28976,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-06,371865.0,1231277.0,21559.0
28977,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-07,439097.0,1242258.0,21755.0
28978,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-08,507919.0,1253603.0,21939.0
28979,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-09,648370.0,1265572.0,22137.0
28980,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-10,476106.0,1278245.0,22331.0
28981,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-11,409960.0,1291687.0,22471.0
28982,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-12,172960.0,1305093.0,22594.0
28983,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-13,436976.0,1318783.0,22834.0
28984,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-14,478489.0,1332824.0,23069.0
28985,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-15,502363.0,1346380.0,23350.0
28986,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-16,523860.0,1361317.0,23580.0
28987,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-17,544552.0,1376020.0,23857.0
28988,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-18,449699.0,1390824.0,24039.0
28989,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-19,374888.0,1406667.0,24205.0
28990,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-20,496688.0,1422775.0,24473.0
28991,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-21,512145.0,1438219.0,24786.0
28992,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-22,546615.0,1453923.0,25072.0
28993,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-23,564095.0,1471000.0,25353.0
28994,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-24,550313.0,1487260.0,25647.0
28995,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-25,476308.0,1503652.0,25875.0
28996,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-26,402592.0,1520800.0,26092.0
28997,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-27,506959.0,1537142.0,26409.0
28998,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-28,553308.0,1553028.0,26752.0
28999,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-29,582442.0,1570446.0,27111.0
29000,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-30,575250.0,1588433.0,27462.0
29001,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-10-31,587935.0,1606267.0,27787.0
29002,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-01,512224.0,1624648.0,28026.0
29003,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-02,412596.0,1642665.0,28264.0
29004,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-03,491447.0,1661096.0,28611.0
29005,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-04,570981.0,1680579.0,28996.0
29006,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-05,524304.0,1699695.0,29285.0
29007,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-06,550863.0,1720063.0,29654.0
29008,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-07,590350.0,1740172.0,30010.0
29009,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-08,526846.0,1760420.0,30292.0
29010,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-09,397225.0,1781997.0,30546.0
29011,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-10,512114.0,1802762.0,30899.0
29012,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-11,591767.0,1822345.0,31326.0
29013,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-12,636888.0,1843678.0,31755.0
29014,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-13,601803.0,1865395.0,32156.0
29015,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-14,627849.0,1887836.0,32536.0
29016,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-15,534895.0,1910149.0,32885.0
29017,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-16,438761.0,1932711.0,33184.0
29018,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-17,525227.0,1954912.0,33619.0
29019,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-18,577345.0,1975629.0,34068.0
29020,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-19,596766.0,1998966.0,34525.0
29021,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-20,588296.0,2023025.0,34980.0
29022,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-21,590770.0,2047563.0,35442.0
29023,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-22,520533.0,2071858.0,35838.0
29024,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-23,362717.0,2096749.0,36192.0
29025,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-24,452837.0,2120836.0,36675.0
29026,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-25,505780.0,2144229.0,37173.0
29027,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-26,543979.0,2169424.0,37688.0
29028,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-27,587707.0,2196691.0,38175.0
29029,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-28,545390.0,2223500.0,38676.0
29030,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-29,474843.0,2249890.0,39127.0
29031,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-11-30,333052.0,2275936.0,39491.0
29032,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-01,444170.0,2302062.0,40050.0
29033,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-02,444170.0,2327105.0,40630.0
29034,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-03,444170.0,2354934.0,41173.0
29035,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-04,550424.0,2382012.0,41730.0
29036,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-05,545261.0,2410462.0,42228.0
29037,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-06,448667.0,2439163.0,42675.0
29038,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-07,323453.0,2466961.0,43122.0
29039,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-08,427018.0,2492713.0,43674.0
29040,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-09,499126.0,2518551.0,44220.0
29041,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-10,543001.0,2546113.0,44769.0
29042,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-11,539674.0,2574319.0,45370.0
29043,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-12,535353.0,2602048.0,45923.0
29044,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-13,463556.0,2629699.0,46404.0
29045,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-14,463556.0,2656601.0,46846.0
29046,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-15,463556.0,2682866.0,47410.0
29047,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-16,497622.0,2708940.0,47994.0
29048,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-17,539303.0,2736727.0,48568.0
29049,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-18,527319.0,2764843.0,49170.0
29050,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-19,523097.0,2792615.0,49744.0
29051,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-20,437156.0,2821125.0,50242.0
29052,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-21,312930.0,2850042.0,50723.0
29053,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-22,393445.0,2878382.0,51274.0
29054,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-23,480151.0,2905196.0,51810.0
29055,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-24,516171.0,2934695.0,52434.0
29056,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-25,511153.0,2963290.0,52985.0
29057,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-26,494071.0,2992123.0,53539.0
29058,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-27,416572.0,3019972.0,54080.0
29059,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-28,292690.0,3047335.0,54559.0
29060,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-29,395008.0,3073923.0,55107.0
29061,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-30,445015.0,3100018.0,55692.0
29062,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2020-12-31,474243.0,3127347.0,56271.0
29063,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-01,386001.0,3153960.0,56798.0
29064,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-02,386001.0,3179898.0,57235.0
29065,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-03,386001.0,3203743.0,57730.0
29066,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-04,217791.0,3226758.0,58203.0
29067,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-05,268620.0,3250713.0,58706.0
29068,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-06,300065.0,3274615.0,59137.0
29069,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-07,330412.0,3297833.0,59628.0
29070,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-08,268668.0,3321163.0,60067.0
29071,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-09,342405.0,3344175.0,60523.0
29072,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-10,383652.0,3366715.0,60963.0
29073,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-11,326357.0,3389733.0,61389.0
29074,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-12,341381.0,3412390.0,61908.0
29075,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-13,465028.0,3434934.0,62463.0
29076,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-14,531024.0,3459237.0,63016.0
29077,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-15,583820.0,3483531.0,63558.0
29078,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-16,478817.0,3507201.0,64134.0
29079,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-17,373123.0,3530379.0,64601.0
29080,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-18,257909.0,3552888.0,65059.0
29081,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-19,320711.0,3574330.0,65632.0
29082,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-20,410533.0,3595136.0,66214.0
29083,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-21,456736.0,3616680.0,66810.0
29084,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-22,436520.0,3637862.0,67376.0
29085,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-23,441206.0,3658447.0,67919.0
29086,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-24,335236.0,3679247.0,68397.0
29087,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-25,292367.0,3698246.0,68841.0
29088,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-26,342015.0,3716228.0,69391.0
29089,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-27,397080.0,3733692.0,69971.0
29090,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-28,411272.0,3752548.0,70533.0
29091,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-29,423497.0,3771514.0,71054.0
29092,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-30,414747.0,3790265.0,71556.0
29093,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-01-31,333065.0,3808348.0,72029.0
29094,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-01,201301.0,3825739.0,72456.0
29095,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-02,287056.0,3842145.0,72982.0
29096,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-03,382721.0,3858367.0,73497.0
29097,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-04,458537.0,3874830.0,74005.0
29098,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-05,458537.0,3891274.0,74520.0
29099,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-06,458537.0,3907653.0,75010.0
29100,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-07,458537.0,3923461.0,75430.0
29101,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-08,458537.0,3939162.0,75828.0
29102,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-09,458537.0,3953970.0,76347.0
29103,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-10,458537.0,3968228.0,76873.0
29104,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-11,399477.0,3983031.0,77415.0
29105,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-12,399477.0,3997898.0,77911.0
29106,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-13,399477.0,4012538.0,78403.0
29107,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-14,299935.0,4026506.0,78825.0
29108,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-15,204488.0,4040505.0,79210.0
29109,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-16,277571.0,4053535.0,79659.0
29110,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-17,363166.0,4066164.0,80118.0
29111,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-18,374563.0,4079407.0,80587.0
29112,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-19,365425.0,4092649.0,81048.0
29113,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-20,368826.0,4105424.0,81517.0
29114,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-21,341426.0,4117992.0,81926.0
29115,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-22,225305.0,4130447.0,82255.0
29116,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-23,202632.0,4142126.0,82666.0
29117,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-24,162804.0,4153735.0,83044.0
29118,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-25,265528.0,4164802.0,83481.0
29119,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-26,265528.0,4175757.0,83900.0
29120,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-27,265528.0,4187166.0,84330.0
29121,Russia,Asia,61.52,105.32,-2,8.05,3.98,11585.0,144495044,39,15,2021-02-28,265528.0,4198400.0,84700.0
29122,Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820.0,12208407,20,3,2020-03-14,265528.0,1.0,83614.11538461539
29123,Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820.0,12208407,20,3,2020-03-15,265528.0,1.0,82528.23076923077
29124,Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820.0,12208407,20,3,2020-03-16,265528.0,5.0,81442.34615384616
29125,Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820.0,12208407,20,3,2020-03-17,265528.0,7.0,80356.46153846153
29126,Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820.0,12208407,20,3,2020-03-18,265528.0,8.0,79270.57692307692
29127,Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820.0,12208407,20,3,2020-03-19,265528.0,8.0,78184.69230769231
29128,Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820.0,12208407,20,3,2020-03-20,265528.0,17.0,77098.80769230769
29129,Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820.0,12208407,20,3,2020-03-21,265528.0,17.0,76012.92307692308
29130,Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820.0,12208407,20,3,2020-03-22,265528.0,19.0,74927.03846153847
29131,Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820.0,12208407,20,3,2020-03-23,265528.0,36.0,73841.15384615384
29132,Rwanda,Africa,-1.94,29.87,20,1.6,0.06,820.0,12208407,20,3,2020-03-24,265528.0,40.0,72755.26923076923
